2014-10-15 16:45:00 -0400,##security,AR45,Virus?
2014-10-16 11:59:13 -0400,##networking,workingcats,"because they have demonstrated over at least 2 decades that they have no interest in security or fraud prevention, unless the state forces them through law or court decisions"
2014-10-16 12:05:34 -0400,##security,liveAndLetDie,Kryczek: That was just me social engineering exploit to get you to tell me you're using Firefox ;)
2014-10-16 12:15:06 -0400,##security,liveAndLetDie,Who needs timing attacks anyway.
2014-10-16 12:25:03 -0400,##security,cruxeternus,http://www.theregister.co.uk/2014/10/15/openssl_ddos_vulns/
2014-10-16 12:26:48 -0400,##security,cruxeternus,http://security.stackexchange.com/questions/1599/what-is-the-difference-between-ssl-vs-ssh-which-is-more-secure
2014-10-16 12:30:09 -0400,##security,cruxeternus,I don't... I'm a security noob :/
2014-10-16 12:32:21 -0400,##security,crazypyro,"cruxeternus: He's a well respected security researcher. He's one of the most prolific responders on SecEx. He recently got some more notoriety for basically figuring out the POODLE attack from the diffs (not that hard if you are a dedicated security researcher and have the diffs, but still an accomplishment)"
2014-10-16 12:39:31 -0400,##security,crayon,"crazypro, any way to verify in splunk any attempted exploits?"
2014-10-16 12:43:05 -0400,##security,|1N3|,"career advice #1: the best way to beat a hacker is to be a hacker. therefore, become a hacker."
2014-10-16 12:47:16 -0400,##security,liveAndLetDie,https://twitter.com/SwiftOnSecurity/status/510082291125985280
2014-10-16 12:48:20 -0400,##security,Kryczek,liveAndLetDie: Taylor Swift on security? lol
2014-10-16 12:50:09 -0400,##security,cruxeternus,Can't stand her music.  Love her cybersecurity insight.
2014-10-16 12:51:39 -0400,##security,Apachez,but what if I want cybersecurity outsight?
2014-10-16 12:52:38 -0400,##security,liveAndLetDie,"Kryczek: If its anything like when I discovered SwiftOnSecurity, I apologize for the bomb I dropped on your productivity"
2014-10-16 12:55:27 -0400,##security,Kryczek,liveAndLetDie: lol no worries I have to go anyway; do you know http://securityreactions.tumblr.com/ by the way?
2014-10-16 12:55:53 -0400,##security,Apachez,https://twitter.com/SwiftOnSecurity/status/499089609821679616
2014-10-16 12:55:56 -0400,##networking,Apachez,https://twitter.com/SwiftOnSecurity/status/499089609821679616
2014-10-16 13:00:44 -0400,##security,liveAndLetDie,"""Trying to exploit a race condtion"" oh lawd..."
2014-10-16 13:17:37 -0400,##networking,RoxRacoon,Can somone recommend a good certificate you can take for Network security online that doesn't cost way to much?
2014-10-16 13:25:03 -0400,##security,Hydrogenum,"it's similar to BEAST or CRIME, but with the downgrade attack slightly worse"
2014-10-16 13:25:33 -0400,##security,chutchut,supposedly hard to exploit unless on non-trusted aka public wifi etc
2014-10-16 13:26:21 -0400,##security,JodaZ,"redalert, that iis worm is what blaster was compared to"
2014-10-16 13:26:31 -0400,##security,Hydrogenum,Smrtz|nix: the main addition is they also showed how to force a downgrade from TLS1.2 to SSL3 to enable the attack
2014-10-16 13:27:15 -0400,##security,liveAndLetDie,"""Is it as bad as the fingerd vuln Morris exploited?"""
2014-10-16 13:34:07 -0400,##security,TheJH,Celerity: look at the security news of the last few days for an answer
2014-10-16 13:37:47 -0400,##security,TheJH,"Celerity: and there were a bunch of other attacks on TLS and implemenations of it recently (depending on your definition of ""recently"")."
2014-10-16 13:38:15 -0400,##security,TheJH,"Celerity: so using some proper, simple crypto behind TLS for high-security purposes might be a good idea"
2014-10-16 13:39:49 -0400,##security,TheJH,Celerity: whether you really need that much security is another question :D
2014-10-16 13:46:31 -0400,##security,soulisson,"Hi guys, i know this is not related to security but i'm thinking a server on ebay, i'd like to use for my virtual machine because most of the time i need several virtual machines to practice my l33t skills, so my question is what are you experiences regarding buying servers on ebay?"
2014-10-16 14:22:20 -0400,##security,redcheckers,cruxeternus what about open source security stuff though... selinux is popular
2014-10-16 14:22:35 -0400,##security,cruxeternus,"redcheckers: Open Source is good at a lot of things.  Some security stuff, sure."
2014-10-16 14:24:20 -0400,##security,crazypyro,"redcheckers: Open source security is often necessary to ensure there are no backdoors, failures in cypto, etc."
2014-10-16 15:14:19 -0400,##security,redcheckers,so no other security tips right?
2014-10-16 15:30:42 -0400,##security,liveAndLetDie,And it'd probably be easier to just attack some other firmware rather than the BIOS/UEFI at that point.
2014-10-16 15:33:55 -0400,##security,liveAndLetDie,"Hardening against attackers. Taking away potential sources of privilidge escallation, reducing your external attack surface."
2014-10-16 15:35:08 -0400,##security,redcheckers,"liveAndLetDie: ok, so hardening against privelege escallation, apart from the web browser, and the iptables, the file system and partition mount permissions/ security labels, and the selinux?"
2014-10-16 15:38:01 -0400,##security,avaritia,redcheckers: physical attack or via internets?
2014-10-16 15:38:02 -0400,##security,XMPPwocky,definitely you need a threat model for any security
2014-10-16 15:38:30 -0400,##security,XMPPwocky,if you want to protect against a targetted attack... you kinda can't
2014-10-16 15:39:06 -0400,##security,TheJH,"redcheckers: oooh, wifi security? have a look at http://thejh.net/written-stuff/want-to-use-my-wifi?"
2014-10-16 15:39:08 -0400,##security,redcheckers,"XMPPwocky: so my threat model is attackers on the lan, and using fake wifi hotspots."
2014-10-16 15:42:38 -0400,##security,liveAndLetDie,"redcheckers: If you've logged into the server before, an attempted MiTM attack would result in your seeing a warning."
2014-10-16 15:45:26 -0400,##security,redcheckers,"and 3, hope that outbound traffic is not prone to other attackers"
2014-10-16 15:57:27 -0400,##networking,catphish,"my guess, that dns server has an odd security policy and doesn't allow you access to resolve stuff"
2014-10-16 16:04:54 -0400,##security,lego2,"redcheckers: sorry bro wev got a hacker trying to crack our system, im being puled into an incident.  check wikipedia?"
2014-10-16 16:06:14 -0400,##security,redcheckers,lego2 :( can you ask that hacker to give me some security tips when he has spare time?
2014-10-16 16:11:39 -0400,##security,lego2,"redcheckers: i dont know much about network security, but i'm pretty good at playing Doom II"
2014-10-16 16:14:03 -0400,##security,liveAndLetDie,"TheJH: Having trouble finding a reference, but you can do the thing where the user thinks they're copying one command but actually paste another without any JS, just with Unicode. I velieve the exploit I saw used \b equivalents to change the meaning of the command."
2014-10-16 16:17:40 -0400,##security,lego2,tcb^ll3r: you know who taught me to play urban terror?  an ATM machine hacker LOL
2014-10-16 16:19:14 -0400,##security,lego2,"honestly, you can learn so much about security just hanging around this channel"
2014-10-16 16:57:49 -0400,##security,linuxthefish,will i gain increased security by using a VPN all the time?
2014-10-16 16:58:42 -0400,##security,Schalla,"I would say no regarding security, but you are more anonymous."
2014-10-16 16:58:46 -0400,##security,tcb^ll3r,depends what you mean by security
2014-10-16 17:06:45 -0400,##security,crazypyro,this ctf is more of a brain puzzle than a security test
2014-10-16 17:10:58 -0400,##networking,cetex,"jjavaholic: that's a bit weird, but could be due to routing issues, or security issues (it's blocked)"
2014-10-16 17:24:48 -0400,##security,rryoumaa,"for extra security, you double-encrypt with caesar rotation"
2014-10-16 17:26:02 -0400,##networking,dogbert2,"bwhahaha: The FBI on Wednesday issued a private warning to industry that a group of highly skilled Chinese government hackers was in the midst of a long-running campaign to steal valuable data from U.S. companies and government agencies  (ummmm, this is no secret, they've been doing this for at least the last 10-12 years)"
2014-10-16 17:28:08 -0400,##security,tcb^ll3r,I got to meet t\some super oldschool hacker at bsides
2014-10-16 17:31:06 -0400,##security,liveAndL1tDie,Hacker wargames
2014-10-16 17:34:47 -0400,##security,lego2,"in america, yr brain is more relaxed to think security forces protect you.  in soviet russia, security forces brain you!!"
2014-10-16 17:44:09 -0400,##security,lego2,"hey more advice for young hackers.  learn to program.  after that, in five years security will be mostly on phones.  in ten years security will be mostly with drones.  in twenty years, it will be space drones"
2014-10-16 18:05:26 -0400,##security,liveAndL1tDie,"""I liken [Chinese hackers] a bit to a drunk burglar. They're kicking in the front door, knocking over the vase, while they're walking out with your television set. They're just prolific. Their strategy seems to be: We'll just be everywhere all the time. And there's no way they can stop us."""
2014-10-16 18:07:06 -0400,##security,vhlfd,Hackers.
2014-10-16 18:09:00 -0400,##security,liveAndL1tDie,"Eren97: I've seen worse, but that doesn't inspire confidence in their security"
2014-10-16 18:12:58 -0400,##security,IsNotMyIP,"Hi, i'm reading about TheHackerAcademy courses, THA, someone know something about  it? is it worth it?"
2014-10-16 18:21:06 -0400,##security,lego2,IsNotMyIP: do you know how to code?  if not most hacker courses will be a complete wash
2014-10-16 18:24:32 -0400,##networking,jeev,"jjavaholic, that is not a normal lsp provider, that looks like malware."
2014-10-16 19:21:23 -0400,##security,lego2,"hey, security question"
2014-10-16 19:23:11 -0400,##security,N30M1ND,n0p3 br0. I've read the one from trail of bits and hackers hut
2014-10-16 19:25:48 -0400,##security,lego2,i kind of stay away from memory based exploits
2014-10-16 19:31:09 -0400,##security,lego2,"young ppl are more into facebook these days than they are in setting up elite hacker gangs, LOL"
2014-10-16 19:43:22 -0400,##security,lego2,"N30M1ND: which means that their network is crawling with virus, LOL"
2014-10-16 19:49:51 -0400,##security,lego2,"yeah, i ran a data security company for a few years"
2014-10-16 19:59:11 -0400,##security,lego2,N30M1ND: a hacker can have no friends
2014-10-16 20:00:21 -0400,##security,lego2,"N30M1ND: but they did not, for example ever manage to catch the author of the conficker virus"
2014-10-16 20:00:51 -0400,##security,N30M1ND,"STumbles, I agree and lego2, the conficker virus I might guess some russians"
2014-10-16 20:04:19 -0400,##security,liveAndLetDie,Can't do something without Mitnick having done it in some form or another. Wasn't much for writing exploits though I suppose.
2014-10-16 20:05:49 -0400,##security,joe1812,does this channel give security advice?
2014-10-16 20:06:16 -0400,##security,joe1812,was just searching for security helping channels.
2014-10-16 20:07:23 -0400,##security,liveAndLetDie,Are those your severs its attacking?
2014-10-16 20:12:15 -0400,##security,liveAndLetDie,"2. Reinstall and set up those apps. If you copy over config files and stuff, make sure they don't have fun surprises like added users for the hackers to crawl back in."
2014-10-16 20:14:38 -0400,##security,lego2,virus bad!  bad!
2014-10-16 20:17:30 -0400,##security,toothe,does anyone know that document that has all the information security data types that are categorized by FIPS 199?
2014-10-16 20:22:05 -0400,##security,ma3str0,N30M1ND: i had sshd listening on port 80 when i was at school because the classrooms had 22 outbound blocked. my sshd logs were full of ISS/apache exploit attempts
2014-10-16 20:25:53 -0400,##security,N30M1ND,liveAndLetDie: unless they run exploits to abuse the clipboard or such... I am afraid they would jump to the host OS
2014-10-16 20:33:48 -0400,##security,lego2,"a little bit of malware is good for your servers, helps keep the antivirus on its toes"
2014-10-16 20:34:43 -0400,##security,liveAndLetDie,"Linux ""antivirus"" doesn't do anything to remove it though."
2014-10-16 20:36:32 -0400,##security,liveAndLetDie,it looks like an RDP cracker
2014-10-16 20:59:07 -0400,##security,CoJaBo__,security*
2014-10-16 21:30:44 -0400,##security,ryao-phone,Do you work for am organization interested in discrediting people who point out security issues?
2014-10-16 21:31:28 -0400,##security,ma3str0,"you're ""security issue"" is that your phone can be updated"
2014-10-16 21:32:04 -0400,##security,mrjiggles,"The ""security issue"" is that arbitrary software can be installed on your phone by a corporation that colludes with intelligence agencies."
2014-10-16 21:34:26 -0400,##security,ma3str0,worrying about security and privacy is important
2014-10-16 21:37:34 -0400,##security,ryao-phone,ma3str0: I think you are trying to lull people into a false sense of security. :/
2014-10-16 21:40:28 -0400,##security,ryao-phone,ma3str0: You are telling people to ignore exploit vectors and using strawmans to do it.
2014-10-16 21:40:54 -0400,##security,njcomsec,"as soon as you feel a sense of security, you just lost your security"
2014-10-16 22:03:21 -0400,##security,liveAndLetDie,SwiftOnSecurity tweeted a plug for Taylor Swift's music
2014-10-16 22:59:22 -0400,##security,sartan,Anyone do physical security assessment stuff?
2014-10-16 23:00:34 -0400,##security,_FBi,"sartan, armed security, yes"
2014-10-16 23:12:00 -0400,##security,_FBi,I can plug usb in -- It's not logged in -- no firewire attack
2014-10-16 23:31:00 -0400,##security,_FBi,"haha#2 I had a Hiren's boot dvd in my work bag.  I do physical security, not computer.  I remembered about the dvd, raced over to get it.  Found it!  Now I just need to find some glue to put all 50 pieces back together"
2014-10-16 23:31:36 -0400,##security,lego2,"_FBi: if I may, what draws you to this channel if yr phyical security?"
2014-10-16 23:46:43 -0400,##security,_FBi,Germany isn't 'computer security' freindly
2014-10-16 23:50:09 -0400,##security,Atroc,_FBi: nothing is safe. there are just different grades of insecurity
2014-10-17 00:07:09 -0400,##security,MisterE,http://arstechnica.com/security/2014/10/fbi-director-to-citizens-let-us-spy-on-you/
2014-10-17 00:18:27 -0400,##security,doomrobo,"what do you mean? I've got my own complaints, but interestingly, they stem in part from the inherent security measures in place"
2014-10-17 02:52:15 -0400,##security,evil_dan2wik,but could also have been attacked from wifi
2014-10-17 06:07:24 -0400,##security,naypra,what are the latest research topics in information security
2014-10-17 07:29:59 -0400,##networking,rudolf_,"Do wifi password crackers use brute force or something else? I mean how difficult is it for someone to crack a password like ""#&EncrypteD100"""
2014-10-17 08:34:31 -0400,##security,evil_dan2wik,"""Many antiviruses say that the installer is a trojan, just ignore them."""
2014-10-17 09:33:37 -0400,##networking,WrinkledCheese,...testing DDoS and DDoS mitigation...
2014-10-17 09:34:10 -0400,##networking,carrollr,ahhhhh ddos
2014-10-17 09:34:37 -0400,##networking,WrinkledCheese,I don't want to be saturating out Internet connection while testing DoS over a 10G network with tools able to achieve 9.9Gb of traffic on two attackers.
2014-10-17 10:35:35 -0400,##security,otakbeku,"thanks rokuroku, which is more important, talent or perseverance? there are kids who amazed me. They got invited to the DefCon to do some demostration on exploiting a bug"
2014-10-17 10:51:21 -0400,##security,soulisson,"otakbeku, yes sslstrip works on SSL and TLS, sslstrip is more a downgrade attack from https to http"
2014-10-17 11:23:48 -0400,##networking,carrollr,http://candlesandghosts.files.wordpress.com/2009/02/attack2.jpg?w=450&h=337
2014-10-17 12:04:49 -0400,##networking,workingcats,removing malware is a questionable exercise to begin with
2014-10-17 12:28:19 -0400,##networking,cetex,i've had enough DDoS towards our DHCP Server from marketing that i've just setup a /18 on each lan :>
2014-10-17 12:29:06 -0400,##networking,MINIMAN10000,how is marketing ddosing your dhcp?
2014-10-17 12:29:33 -0400,##networking,MINIMAN10000,125k files down 62 tracking cookies are putting my security at risk.
2014-10-17 12:39:56 -0400,##networking,daemonkeeper,"skyroveRR: SSLv3 is over 10 years old and is known to have severe security problems, by latest as of this week."
2014-10-17 12:40:30 -0400,##networking,MINIMAN10000,and im already running a virus scan
2014-10-17 12:46:41 -0400,##networking,daemonkeeper,Some_Person: https://community.qualys.com/blogs/securitylabs/2014/10/15/ssl-3-is-dead-killed-by-the-poodle-attack
2014-10-17 12:46:58 -0400,##security,lego2,internet explorer 6 - now with improved security over ie5!
2014-10-17 12:47:10 -0400,##security,epitron,what a garbagey security model
2014-10-17 12:47:54 -0400,##security,epitron,do any of you use android mods to keep your phone's security in check?
2014-10-17 12:54:29 -0400,##networking,MINIMAN10000,no firewall under security
2014-10-17 13:20:08 -0400,##networking,MINIMAN10000,looks like virus scan is complete
2014-10-17 13:26:16 -0400,##networking,sudormrf,"MINIMAN10000, dat virus"
2014-10-17 13:28:18 -0400,##networking,zapotah,"if problem persists, most likely a virus and i would re-install OS"
2014-10-17 13:33:04 -0400,##networking,sudormrf,I have yet to meet a virus that I could not completely eliminate from a machine
2014-10-17 13:36:18 -0400,##networking,sudormrf,"but if this is a virus, he/she likely isn't running linux.  this isn't to say that there are no virii for linux, just that you *rarely* see them on client machines in the wild"
2014-10-17 13:36:30 -0400,##networking,sudormrf,I would much rather kill the virus myself
2014-10-17 13:36:57 -0400,##networking,Netsh,I've also heard of viruses survivng a format/re-install
2014-10-17 13:37:12 -0400,##networking,MINIMAN10000,you mean bios viruses?
2014-10-17 13:37:51 -0400,##networking,sudormrf,"or yes, network share, or BIOS virus."
2014-10-17 13:53:53 -0400,##security,lego2,"oh sure, pick on him for his poor security management, his economic difficencies and his inability to relate to other world leaders"
2014-10-17 14:16:33 -0400,##security,voidfire,ethical hacking / like security and stuff
2014-10-17 15:02:25 -0400,##security,Atroc,autrilla__: if you need it just for yourself use a selfmade cert. if its for 0815 users use the cheapest. it doesnt care which you take. govs can break it and 99% of hackers not
2014-10-17 15:34:37 -0400,##security,tty0x80,"obsed, lookup hackerone and bugcrowd"
2014-10-17 15:50:46 -0400,##networking,Owner,for efficiency and 'security'
2014-10-17 16:08:25 -0400,##networking,rivarun,much like most infections and viruses
2014-10-17 16:20:35 -0400,##networking,bezaban,'information security management system'
2014-10-17 16:24:14 -0400,##security,likecolacola,Lara show no fair play on ##security
2014-10-17 16:46:27 -0400,##security,likecolacola,"Lara, in need for some #off-topic way to reach you, just a couple of questions but feels like abusing the way I use #security for everything except Security..."
2014-10-17 16:47:28 -0400,##networking,pclover,and being known for ddos mitigation stuff
2014-10-17 17:10:33 -0400,##networking,tetrah,"Netsh, Get one more person and you can worm wrestle."
2014-10-17 18:04:52 -0400,##security,dances,"Question regarding Poodle attack: SSL LABS report shows we have ssl3 enabled, yet for Poodle Attack it reports ""No, mitigated"" im wondering what this means?"
2014-10-17 18:20:26 -0400,##networking,hesperaux,mac address spoofing would be a security risk there i'd think
2014-10-17 18:21:46 -0400,##security,bezaban,filed a security incident wrt problems if something is discovered wrt tls1
2014-10-17 20:17:37 -0400,##security,infosec_fan,i want to be a hacker
2014-10-17 20:18:38 -0400,##security,cosinus,whats a hacker
